volume,vw,open,close,high,low,timestamp,transactions
65340195.0,18.8053,18.5833,19.032,19.0527,18.4333,2018-04-26 04:00:00,49798
65469390.0,19.318,19.0247,19.605,19.6313,18.922,2018-04-27 04:00:00,52747
63385080.0,19.7051,19.574,19.5933,19.9153,19.5,2018-04-30 04:00:00,51249
69384045.0,19.8038,19.5673,19.9947,20.0547,19.548,2018-05-01 04:00:00,49171
134114550.0,20.0791,19.9047,20.0767,20.4567,19.8523,2018-05-02 04:00:00,112657
260281950.0,18.7279,18.586,18.9633,19.2027,18.3487,2018-05-03 04:00:00,216695
128540310.0,19.2881,18.8667,19.606,19.7907,18.6347,2018-05-04 04:00:00,94050
130173360.0,20.0864,19.8333,20.1847,20.3973,19.678,2018-05-07 04:00:00,90718
88950000.0,20.2331,20.053,20.1313,20.5167,19.9333,2018-05-08 04:00:00,65673
85910475.0,20.2248,20.0273,20.4567,20.4673,20.0033,2018-05-09 04:00:00,59425
84773415.0,20.5417,20.5,20.3347,20.866,20.2741,2018-05-10 04:00:00,62852
70194735.0,20.1443,20.5133,20.0707,20.592,19.9387,2018-05-11 04:00:00,58629
109302060.0,19.8417,20.2213,19.4647,20.3293,19.4413,2018-05-14 04:00:00,83928
142787595.0,18.8969,19.0007,18.9453,19.1307,18.7,2018-05-15 04:00:00,110681
85110285.0,18.9965,18.922,19.0987,19.254,18.7707,2018-05-16 04:00:00,65621
66309180.0,19.0798,19.06,18.9693,19.2792,18.9313,2018-05-17 04:00:00,50327
108778305.0,18.5363,18.9767,18.4547,18.9767,18.2667,2018-05-18 04:00:00,93398
137738565.0,19.0557,18.7553,18.966,19.4327,18.7533,2018-05-21 04:00:00,97918
134186340.0,18.4888,19.1841,18.334,19.2,18.2281,2018-05-22 04:00:00,107699
89775795.0,18.4413,18.5173,18.6047,18.6607,18.2667,2018-05-23 04:00:00,68533
62650620.0,18.5251,18.56,18.5233,18.7407,18.326,2018-05-24 04:00:00,44540
58104390.0,18.5189,18.5083,18.59,18.6427,18.374,2018-05-25 04:00:00,44252
84999600.0,18.8214,18.5673,18.9173,19.1,18.41,2018-05-29 04:00:00,59931
112345290.0,19.289,18.886,19.448,19.667,18.7733,2018-05-30 04:00:00,82575
88795815.0,19.0666,19.1473,18.982,19.358,18.862,2018-05-31 04:00:00,67783
81365790.0,19.2861,19.0573,19.4547,19.4633,18.9226,2018-06-01 04:00:00,66452
71967150.0,19.7894,19.6227,19.7827,19.9333,19.5699,2018-06-04 04:00:00,59863
89927355.0,19.3746,19.8467,19.4087,19.8533,19.116,2018-06-05 04:00:00,79001
281509035.0,20.7553,20.0333,21.3,21.478,19.832,2018-06-06 04:00:00,217234
215179065.0,21.4663,21.0767,21.0727,22.0,20.9053,2018-06-07 04:00:00,154327
123078030.0,21.3333,21.2667,21.1773,21.632,21.1433,2018-06-08 04:00:00,82436
197752095.0,21.9932,21.5007,22.14,22.3107,21.5,2018-06-11 04:00:00,139729
335211045.0,23.0515,22.98,22.8513,23.6647,22.5333,2018-06-12 04:00:00,230671
142047060.0,22.9597,23.1137,22.9853,23.1467,22.6533,2018-06-13 04:00:00,99105
164566845.0,23.5956,23.1753,23.848,23.9167,23.1067,2018-06-14 04:00:00,117723
162723810.0,23.9208,23.5893,23.878,24.3113,23.4167,2018-06-15 04:00:00,110087
180927390.0,24.4167,23.6933,24.722,24.9153,23.6333,2018-06-18 04:00:00,130806
191428545.0,23.678,24.344,23.5033,24.6667,23.0833,2018-06-19 04:00:00,141784
125754840.0,23.8884,23.8693,24.148,24.292,23.4667,2018-06-20 04:00:00,93240
119469675.0,23.533,24.1333,23.1673,24.4143,23.0847,2018-06-21 04:00:00,97182
153990885.0,22.5412,23.436,22.242,23.4833,22.1333,2018-06-22 04:00:00,120420
103969560.0,22.1408,22.008,22.2007,22.5647,21.8333,2018-06-25 04:00:00,89613
111787305.0,22.3484,22.4036,22.8,22.9033,21.7199,2018-06-26 04:00:00,82903
125005905.0,23.0623,23.0,22.9667,23.386,22.6333,2018-06-27 04:00:00,90606
125970075.0,23.5088,23.244,23.3287,23.8013,23.074,2018-06-28 04:00:00,92988
97385940.0,23.1751,23.5553,22.8633,23.5907,22.8273,2018-06-29 04:00:00,69616
281396475.0,22.9922,24.0047,22.338,24.3187,21.99,2018-07-02 04:00:00,195541
184239570.0,21.284,22.1167,20.724,22.166,20.646,2018-07-03 04:00:00,145080
262145610.0,20.4132,20.9173,20.6107,20.9593,19.748,2018-07-05 04:00:00,198122
132981765.0,20.5275,20.3303,20.5933,20.8047,20.1333,2018-07-06 04:00:00,92707
113951295.0,20.8943,20.7993,21.234,21.2347,20.5333,2018-07-09 04:00:00,89333
142072470.0,21.541,21.6373,21.498,21.8451,21.28,2018-07-10 04:00:00,100117
73261140.0,21.2313,21.0533,21.264,21.4627,21.0047,2018-07-11 04:00:00,53221
85817490.0,21.0822,21.4287,21.114,21.5487,20.8513,2018-07-12 04:00:00,72916
88136550.0,21.0083,21.0387,21.258,21.3057,20.6167,2018-07-13 04:00:00,60943
117279825.0,20.6078,20.7807,20.6733,21.0107,20.4167,2018-07-16 04:00:00,83832
104943480.0,21.1927,20.5873,21.5127,21.6493,20.5667,2018-07-17 04:00:00,88194
84363165.0,21.4653,21.6667,21.59,21.7,21.0833,2018-07-18 04:00:00,58360
88730175.0,21.2179,21.0887,21.3487,21.5693,20.934,2018-07-19 04:00:00,61499
77498205.0,21.0665,21.4153,20.9053,21.5493,20.7806,2018-07-20 04:00:00,57243
164894205.0,20.0193,20.1227,20.2133,20.3667,19.524,2018-07-23 04:00:00,137331
143778510.0,19.881,20.2947,19.8287,20.5145,19.503,2018-07-24 04:00:00,110865
106412700.0,20.1873,19.7827,20.5827,20.6413,19.6335,2018-07-25 04:00:00,78930
69457830.0,20.4317,20.3233,20.4433,20.7133,20.2427,2018-07-26 04:00:00,53655
85549890.0,19.9821,20.4833,19.812,20.5129,19.6894,2018-07-27 04:00:00,71166
102037830.0,19.3842,19.7267,19.3447,19.74,19.0753,2018-07-30 04:00:00,89814
76153740.0,19.6747,19.4833,19.876,19.888,19.2713,2018-07-31 04:00:00,60448
151941450.0,20.3084,19.866,20.056,20.2,19.5333,2018-08-01 04:00:00,122540
348224430.0,22.3991,21.896,23.3027,23.3327,21.544,2018-08-02 04:00:00,263302
204847290.0,23.2712,23.1873,23.2113,23.6667,22.8353,2018-08-03 04:00:00,173424
128464965.0,23.2527,23.0307,22.7993,23.6653,22.788,2018-08-06 04:00:00,94743
462949620.0,24.2827,22.9227,25.3047,25.8307,22.61,2018-08-07 04:00:00,332455
368544945.0,24.9404,24.606,24.6893,25.5093,24.4747,2018-08-08 04:00:00,278771
257757165.0,23.6996,24.37,23.4967,24.4673,23.0487,2018-08-09 04:00:00,195132
173280660.0,23.5776,23.6,23.6993,24.0,23.0667,2018-08-10 04:00:00,119929
156358215.0,23.7762,24.0753,23.7607,24.2127,23.268,2018-08-13 04:00:00,116535
104796405.0,23.5837,23.8967,23.176,23.9466,23.14,2018-08-14 04:00:00,77379
136518870.0,22.534,22.7937,22.5793,22.966,22.1427,2018-08-15 04:00:00,115317
90960495.0,22.4876,22.6607,22.3633,22.8187,22.2547,2018-08-16 04:00:00,73881
284379180.0,20.725,21.5667,20.3667,21.7847,20.2353,2018-08-17 04:00:00,223176
260996025.0,19.9811,19.4469,20.5627,20.5667,19.2133,2018-08-20 04:00:00,210791
197583450.0,21.2316,20.7073,21.46,21.6527,20.6,2018-08-21 04:00:00,139915
89189325.0,21.2888,21.3913,21.4427,21.592,20.978,2018-08-22 04:00:00,61536
77209290.0,21.4865,21.276,21.34,21.8213,21.2067,2018-08-23 04:00:00,51964
54038460.0,21.4594,21.38,21.5213,21.59,21.2933,2018-08-24 04:00:00,43459
196189320.0,21.0469,21.2,21.2847,21.4957,20.5873,2018-08-27 04:00:00,134353
114620115.0,20.9779,21.2273,20.7907,21.2587,20.746,2018-08-28 04:00:00,80306
111710880.0,20.4455,20.6847,20.334,20.79,20.246,2018-08-29 04:00:00,82227
108225090.0,20.0441,20.1507,20.21,20.3067,19.848,2018-08-30 04:00:00,90844
80626560.0,20.0564,20.1333,20.1107,20.3539,19.9067,2018-08-31 04:00:00,70243
125114535.0,19.4978,19.796,19.2633,19.8793,19.2,2018-09-04 04:00:00,112776
115656315.0,18.7397,19.0033,18.716,19.1187,18.4787,2018-09-05 04:00:00,110282
112211400.0,18.9331,18.9867,18.73,19.4113,18.592,2018-09-06 04:00:00,92478
337378965.0,17.4578,17.34,17.5493,17.89,16.817,2018-09-07 04:00:00,260088
214252920.0,18.5185,18.2173,19.0333,19.0687,18.0667,2018-09-10 04:00:00,156181
137508585.0,18.4844,18.6313,18.6293,18.8,18.2367,2018-09-11 04:00:00,106575
150231405.0,19.1811,18.7627,19.3693,19.5,18.5764,2018-09-12 04:00:00,126711
95105040.0,19.3047,19.2013,19.2973,19.6667,19.012,2018-09-13 04:00:00,80973
101484180.0,19.5371,19.2507,19.68,19.8217,19.1013,2018-09-14 04:00:00,90763
103313655.0,19.6781,19.336,19.656,20.058,19.2087,2018-09-17 04:00:00,80601
248212830.0,19.1073,19.7793,18.9973,20.176,18.3667,2018-09-18 04:00:00,192937
124423755.0,19.4724,18.7007,19.9347,20.0,18.7,2018-09-19 04:00:00,101955
110241330.0,19.9725,20.2373,19.8887,20.3987,19.5553,2018-09-20 04:00:00,88736
75757170.0,19.8714,19.8467,19.94,20.0387,19.6913,2018-09-21 04:00:00,57473
72644415.0,19.9003,19.8987,19.9787,20.2,19.572,2018-09-24 04:00:00,59342
67225935.0,19.9791,20.0,20.066,20.3067,19.7667,2018-09-25 04:00:00,53557
117648240.0,20.5796,20.1273,20.6387,20.926,20.074,2018-09-26 04:00:00,96016
127636260.0,19.6595,20.86,20.5013,20.9973,20.4607,2018-09-27 04:00:00,119788
504745410.0,17.9384,18.0173,17.6513,18.5333,17.3703,2018-09-28 04:00:00,387845
326633955.0,20.5088,20.3847,20.7133,20.7627,20.07,2018-10-01 04:00:00,241262
176152665.0,20.4469,20.93,20.068,21.1227,19.9433,2018-10-02 04:00:00,132570
119910570.0,19.7373,20.222,19.6533,20.3067,19.438,2018-10-03 04:00:00,88609
147213180.0,18.8462,19.5967,18.7887,19.6,18.5113,2018-10-04 04:00:00,130857
269168055.0,17.7034,18.31,17.4633,18.3253,17.3333,2018-10-05 04:00:00,235851
202089795.0,17.0165,17.6347,16.704,17.8507,16.6,2018-10-08 04:00:00,189020
180842985.0,17.4315,17.0167,17.52,17.7847,16.8867,2018-10-09 04:00:00,162450
192229170.0,17.014,17.6407,17.1253,17.7007,16.518,2018-10-10 04:00:00,172341
122516070.0,16.9087,17.1687,16.8153,17.4833,16.602,2018-10-11 04:00:00,110943
108021060.0,17.1327,17.4,17.252,17.466,16.8007,2018-10-12 04:00:00,96393
92999475.0,17.2546,17.2707,17.306,17.552,16.9691,2018-10-15 04:00:00,72035
142896015.0,18.0993,17.7133,18.4393,18.4917,17.4827,2018-10-16 04:00:00,117165
129833130.0,18.1586,18.8267,18.1187,18.8467,17.7202,2018-10-17 04:00:00,112253
81317760.0,17.7508,17.9527,17.594,18.0667,17.5333,2018-10-18 04:00:00,65626
140633235.0,17.3173,17.826,17.3333,17.9773,16.9,2018-10-19 04:00:00,108934
84003900.0,17.1924,17.3787,17.3967,17.4573,16.8393,2018-10-22 04:00:00,66099
285416295.0,18.8582,17.5913,19.6093,19.862,17.4733,2018-10-23 04:00:00,228206
299898870.0,19.9239,20.07,19.2333,20.296,19.0487,2018-10-24 04:00:00,248800
312423210.0,20.7455,21.148,20.9907,21.4,20.0673,2018-10-25 04:00:00,247718
411382800.0,21.655,20.55,22.06,22.66,20.4433,2018-10-26 04:00:00,319694
217290405.0,22.5812,22.498,22.3233,23.144,21.7667,2018-10-29 04:00:00,162817
136900560.0,22.0492,21.8927,21.9933,22.5267,21.484,2018-10-30 04:00:00,100163
114365220.0,22.4762,22.1693,22.488,22.8,21.94,2018-10-31 04:00:00,86753
119875980.0,22.9148,22.5507,22.952,23.1893,22.315,2018-11-01 04:00:00,86518
117119565.0,22.9888,22.916,23.094,23.28,22.7273,2018-11-02 04:00:00,77177
117465720.0,22.508,22.7,22.76,22.9303,22.0093,2018-11-05 05:00:00,81441
101443335.0,22.9529,22.6047,22.7373,23.2533,22.406,2018-11-06 05:00:00,70296
110617830.0,23.2155,22.8893,23.2107,23.412,22.72,2018-11-07 05:00:00,76776
106237110.0,23.5125,23.2333,23.4267,23.8384,23.2293,2018-11-08 05:00:00,71294
76482690.0,23.315,23.2667,23.3673,23.6,23.0153,2018-11-09 05:00:00,56047
104122845.0,22.5941,23.2247,22.0853,23.3187,22.0227,2018-11-12 05:00:00,74514
81728955.0,22.6553,22.2107,22.582,22.98,22.1467,2018-11-13 05:00:00,62006
75604305.0,22.8032,22.8467,22.9333,23.1407,22.4767,2018-11-14 05:00:00,55993
69385785.0,22.9612,22.822,23.2293,23.2387,22.6027,2018-11-15 05:00:00,52151
108092865.0,23.4993,23.0127,23.6207,23.7133,23.008,2018-11-16 05:00:00,76533
145183065.0,23.9462,23.756,23.5647,24.45,23.5253,2018-11-19 05:00:00,102704
120070635.0,22.9338,22.7833,23.166,23.32,22.2367,2018-11-20 05:00:00,91399
70302120.0,22.7999,23.4667,22.546,23.54,22.4933,2018-11-21 05:00:00,53692
63039630.0,21.9851,22.2897,21.722,22.5,21.7033,2018-11-23 05:00:00,49602
119882115.0,22.5771,21.6667,23.0667,23.0813,21.6667,2018-11-26 05:00:00,88915
95374500.0,22.7966,22.67,22.928,23.1307,22.3667,2018-11-27 05:00:00,62724
61913670.0,23.0451,23.066,23.1913,23.2187,22.814,2018-11-28 05:00:00,44521
46210860.0,22.8506,23.1333,22.7447,23.1667,22.6367,2018-11-29 05:00:00,37508
84401925.0,23.1973,22.7887,23.3653,23.44,22.551,2018-11-30 05:00:00,61719
124597665.0,24.0389,24.0,23.8993,24.4,23.4667,2018-12-03 05:00:00,91632
126929175.0,24.0953,23.7367,23.98,24.5787,23.4667,2018-12-04 05:00:00,91998
117637620.0,23.9399,23.734,24.204,24.492,23.384,2018-12-06 05:00:00,89365
172667655.0,24.6662,24.6,23.8643,25.2993,23.8433,2018-12-07 05:00:00,128271
99201825.0,24.0172,24.0,24.3433,24.3987,23.5413,2018-12-10 05:00:00,73463
94631535.0,24.4806,24.6607,24.4507,24.8113,24.0153,2018-12-11 05:00:00,68590
75405720.0,24.5477,24.628,24.44,24.794,24.344,2018-12-12 05:00:00,51189
110487810.0,24.8399,24.6767,25.1193,25.1627,24.45,2018-12-13 05:00:00,78727
95063325.0,24.7785,25.0,24.3807,25.1913,24.2887,2018-12-14 05:00:00,69789
115110120.0,23.6979,24.1333,23.228,24.38,22.9253,2018-12-17 05:00:00,83587
106499985.0,22.868,23.3693,22.4687,23.4367,22.246,2018-12-18 05:00:00,82158
124112715.0,22.5646,22.5067,22.198,23.134,21.9827,2018-12-19 05:00:00,81948
136077870.0,21.3336,21.8036,21.0253,22.0193,20.7913,2018-12-20 05:00:00,100230
120252015.0,21.2235,21.16,21.318,21.5647,20.8293,2018-12-21 05:00:00,91670
83398695.0,20.0842,20.9,19.6927,20.9667,19.6797,2018-12-24 05:00:00,69377
122057070.0,20.5711,20.0,21.7393,21.798,19.606,2018-12-26 05:00:00,95278
128626995.0,20.7125,21.3227,21.0753,21.4781,20.1,2018-12-27 05:00:00,98645
147584880.0,21.8836,21.54,22.258,22.416,21.2273,2018-12-28 05:00:00,104619
94535070.0,22.0392,22.5193,22.1867,22.614,21.684,2018-12-31 05:00:00,68593
174879720.0,20.5089,20.4067,20.6747,21.0087,19.92,2019-01-02 05:00:00,144870
104477760.0,20.1419,20.4667,20.024,20.6267,19.8253,2019-01-03 05:00:00,81543
110911740.0,20.7947,20.4,21.1793,21.2,20.182,2019-01-04 05:00:00,84615
113268375.0,22.0515,21.448,22.3307,22.4493,21.1834,2019-01-07 05:00:00,87646
105127740.0,22.363,22.7973,22.3567,22.934,21.8013,2019-01-08 05:00:00,75879
81494175.0,22.6102,22.3667,22.5687,22.9002,22.098,2019-01-09 05:00:00,60076
90845310.0,22.6803,22.2933,22.998,23.026,22.1193,2019-01-10 05:00:00,68048
75585780.0,22.9239,22.806,23.1507,23.2273,22.5847,2019-01-11 05:00:00,56733
78709260.0,22.5434,22.8253,22.2933,22.8333,22.2667,2019-01-14 05:00:00,58462
90848850.0,22.9355,22.3333,22.962,23.2533,22.3,2019-01-15 05:00:00,70890
68726085.0,23.2518,22.9853,23.07,23.4667,22.9,2019-01-16 05:00:00,52791
55150995.0,23.184,23.0807,23.154,23.4333,22.9433,2019-01-17 05:00:00,41333
362261445.0,20.7728,21.5333,20.1507,21.8086,19.982,2019-01-18 05:00:00,285325
181001115.0,19.981,20.3213,19.928,20.5333,19.7,2019-01-22 05:00:00,134790
187949895.0,19.1998,19.5,19.1727,19.6333,18.7793,2019-01-23 05:00:00,153485
117809325.0,19.1943,18.8687,19.434,19.5787,18.6189,2019-01-24 05:00:00,92155
108871170.0,19.6245,19.626,19.8027,19.9013,19.3033,2019-01-25 05:00:00,83140
96349185.0,19.5658,19.5273,19.7587,19.8307,19.1833,2019-01-28 05:00:00,74271
69325380.0,19.7073,19.6847,19.8307,19.9038,19.4533,2019-01-29 05:00:00,53971
168754770.0,20.2047,20.03,20.5847,20.6,19.8993,2019-01-30 05:00:00,140198
188538675.0,20.3197,20.0667,20.468,20.7709,19.6,2019-01-31 05:00:00,141565
109251615.0,20.7819,20.3613,20.814,21.0733,20.2333,2019-02-01 05:00:00,83696
110281230.0,20.7276,20.8653,20.8593,21.02,20.1253,2019-02-04 05:00:00,80469
101141475.0,21.291,20.8327,21.4233,21.496,20.8166,2019-02-05 05:00:00,78404
75578190.0,21.2877,21.306,21.148,21.616,21.0416,2019-02-06 05:00:00,56121
97809165.0,20.5673,20.8867,20.5007,20.98,20.2,2019-02-07 05:00:00,76032
87663180.0,20.1935,20.4553,20.3867,20.4963,19.9,2019-02-08 05:00:00,69921
106945695.0,20.9737,20.7733,20.856,21.24,20.7,2019-02-11 05:00:00,76788
82763550.0,20.9532,21.08,20.7873,21.2127,20.6413,2019-02-12 05:00:00,58001
76921755.0,20.557,20.8233,20.5447,20.85,20.3713,2019-02-13 05:00:00,56319
78012480.0,20.2698,20.2253,20.2513,20.4513,20.0667,2019-02-14 05:00:00,57500
58574205.0,20.4425,20.3,20.5253,20.5333,20.26,2019-02-15 05:00:00,43055
62526645.0,20.5436,20.4373,20.376,20.7696,20.3647,2019-02-19 05:00:00,46463
106906755.0,20.1567,20.294,20.1707,20.42,19.9333,2019-02-20 05:00:00,86378
133637730.0,19.751,20.1207,19.4153,20.216,19.3667,2019-02-21 05:00:00,103730
86108370.0,19.6148,19.6327,19.6473,19.7667,19.4733,2019-02-22 05:00:00,68991
99397830.0,19.9447,19.8607,19.918,20.1936,19.8,2019-02-25 05:00:00,72643
128738025.0,19.7622,19.4813,19.8573,20.134,19.2513,2019-02-26 05:00:00,95817
167758620.0,20.7122,20.1187,20.9827,21.0863,20.0367,2019-02-27 05:00:00,117958
157809795.0,21.0902,21.2613,21.3253,21.3333,20.7207,2019-02-28 05:00:00,113130
343670625.0,19.7922,20.4627,19.6527,20.4753,19.46,2019-03-01 05:00:00,263207
256452270.0,19.172,19.8747,19.024,19.9333,18.852,2019-03-04 05:00:00,205010
281471100.0,18.4577,18.8,18.436,18.9333,18.0067,2019-03-05 05:00:00,221811
155032275.0,18.4826,18.432,18.416,18.7671,18.2927,2019-03-06 05:00:00,106303
141637245.0,18.6279,18.5893,18.4393,18.98,18.2833,2019-03-07 05:00:00,100220
132294375.0,18.7099,18.4607,18.9427,19.0393,18.3927,2019-03-08 05:00:00,90781
110884170.0,19.1537,18.9013,19.3947,19.4187,18.7,2019-03-11 04:00:00,84666
112523805.0,18.9215,19.0993,18.8907,19.2047,18.7373,2019-03-12 04:00:00,79611
102445785.0,19.1947,18.9267,19.264,19.466,18.8467,2019-03-13 04:00:00,70250
106551705.0,19.4312,19.4967,19.3307,19.6927,19.2193,2019-03-14 04:00:00,76868
221782965.0,18.4942,18.9007,18.362,18.915,18.2933,2019-03-15 04:00:00,160222
154214700.0,18.0592,18.4,17.966,18.5367,17.82,2019-03-18 04:00:00,116069
176971950.0,17.8916,17.8333,17.8313,18.22,17.564,2019-03-19 04:00:00,114155
103623360.0,18.0207,17.9793,18.24,18.3313,17.7533,2019-03-20 04:00:00,71031
89206470.0,18.1735,18.1733,18.268,18.43,17.8967,2019-03-21 04:00:00,63312
131184135.0,17.8145,18.172,17.6353,18.1867,17.6,2019-03-22 04:00:00,94417
153225435.0,17.2862,17.314,17.3613,17.5453,16.964,2019-03-25 04:00:00,105066
110264220.0,17.8353,17.6293,17.8513,18.0173,17.6287,2019-03-26 04:00:00,75668
131687490.0,18.1329,17.9167,18.322,18.358,17.8789,2019-03-27 04:00:00,85399
101611395.0,18.5216,18.4773,18.5747,18.6887,18.34,2019-03-28 04:00:00,68234
89870070.0,18.5424,18.58,18.6573,18.6773,18.3,2019-03-29 04:00:00,63667
121656585.0,19.0743,18.8413,19.2787,19.28,18.7521,2019-04-01 04:00:00,85531
82184100.0,19.0858,19.22,19.0587,19.296,18.9253,2019-04-02 04:00:00,59790
118947960.0,19.524,19.1547,19.454,19.7447,19.1447,2019-04-03 04:00:00,85612
355810935.0,17.7854,17.4593,17.852,18.08,17.3727,2019-04-04 04:00:00,299194
193338855.0,18.1697,17.9907,18.3307,18.4067,17.7407,2019-04-05 04:00:00,132664
156155970.0,18.339,18.5127,18.2133,18.744,18.0293,2019-04-08 04:00:00,100238
88560465.0,18.1842,18.11,18.154,18.3333,17.974,2019-04-09 04:00:00,56968
105919710.0,18.4071,18.4493,18.404,18.5587,18.1928,2019-04-10 04:00:00,67467
147538905.0,17.8557,17.8867,17.8947,18.0333,17.7067,2019-04-11 04:00:00,110278
101189610.0,17.9373,18.0147,17.8467,18.13,17.7887,2019-04-12 04:00:00,67153
150578685.0,17.5255,17.9087,17.7587,17.9253,17.242,2019-04-15 04:00:00,109070
109093950.0,18.115,17.7167,18.224,18.3333,17.648,2019-04-16 04:00:00,80303
76897020.0,18.119,18.3167,18.082,18.3193,17.9023,2019-04-17 04:00:00,55079
88144875.0,18.2095,18.082,18.2173,18.3227,17.9833,2019-04-18 04:00:00,54880
181946115.0,17.6262,17.9333,17.5167,17.9787,17.4987,2019-04-22 04:00:00,129725
164157885.0,17.4767,17.3433,17.5933,17.7067,17.05,2019-04-23 04:00:00,109236
160833060.0,17.3943,17.59,17.244,17.688,17.2,2019-04-24 04:00:00,127497
327578895.0,16.7227,17.0,16.5087,17.2667,16.4047,2019-04-25 04:00:00,252486
335410635.0,15.8429,16.4333,15.676,16.4453,15.4087,2019-04-26 04:00:00,258317
250717140.0,15.9683,15.724,16.098,16.2653,15.478,2019-04-29 04:00:00,165117
141969420.0,16.0041,16.1373,15.9127,16.2807,15.8,2019-04-30 04:00:00,88562
160565310.0,15.6363,15.9233,15.6007,16.0,15.4333,2019-05-01 04:00:00,108381
272390085.0,16.1842,16.368,16.2733,16.4753,15.848,2019-05-02 04:00:00,173517
355601565.0,16.822,16.2573,17.002,17.1073,16.2327,2019-05-03 04:00:00,205065
162509145.0,16.9349,16.668,17.0227,17.2233,16.5667,2019-05-06 04:00:00,93062
151971120.0,16.6566,17.12,16.4707,17.1473,16.34,2019-05-07 04:00:00,103691
92646600.0,16.4574,16.4627,16.3227,16.7066,16.28,2019-05-08 04:00:00,65861
100670730.0,16.0287,16.1333,16.132,16.2453,15.7962,2019-05-09 04:00:00,76080
105093540.0,15.9085,15.9833,15.968,16.1327,15.7347,2019-05-10 04:00:00,77934
162521940.0,15.1727,15.4673,15.134,15.498,14.9667,2019-05-13 04:00:00,138340
108786180.0,15.4431,15.2867,15.4873,15.6333,15.2,2019-05-14 04:00:00,83665
109439640.0,15.3193,15.288,15.4633,15.496,15.0167,2019-05-15 04:00:00,79212
112249095.0,15.241,15.2993,15.222,15.4,15.1,2019-05-16 04:00:00,81276
266799990.0,14.4173,14.7973,14.0687,14.816,13.928,2019-05-17 04:00:00,195062
307424925.0,13.4366,13.52,13.6907,13.7333,13.0167,2019-05-20 04:00:00,208153
270058485.0,13.5091,13.184,13.672,13.8267,13.0693,2019-05-21 04:00:00,168913
280277805.0,13.0998,13.2733,12.8487,13.596,12.7853,2019-05-22 04:00:00,188157
398207130.0,12.9385,12.956,13.0327,13.2977,12.4147,2019-05-23 04:00:00,237580
212048580.0,12.8309,13.322,12.7087,13.332,12.5834,2019-05-24 04:00:00,138857
154693515.0,12.6913,12.7467,12.58,13.0,12.5233,2019-05-28 04:00:00,104204
179529570.0,12.5912,12.4733,12.6573,12.826,12.336,2019-05-29 04:00:00,111314
118897125.0,12.5849,12.5833,12.548,12.817,12.468,2019-05-30 04:00:00,77288
156100980.0,12.4233,12.34,12.344,12.6614,12.2733,2019-05-31 04:00:00,97931
195966150.0,12.0485,12.3673,11.9313,12.4453,11.7995,2019-06-03 04:00:00,129294
207112830.0,12.5563,12.0733,12.9067,12.932,11.974,2019-06-04 04:00:00,131333
202661340.0,13.06,13.2453,13.106,13.4185,12.7899,2019-06-05 04:00:00,123499
303632265.0,13.7412,13.6293,13.73,14.0667,13.4533,2019-06-06 04:00:00,177543
240052905.0,13.8098,13.6667,13.6333,14.0563,13.5666,2019-06-07 04:00:00,157396
154860585.0,14.2305,14.0167,14.192,14.4627,13.934,2019-06-10 04:00:00,101186
174803055.0,14.4823,14.6096,14.4733,14.7267,14.2333,2019-06-11 04:00:00,105396
227963160.0,14.2886,14.8633,13.9507,14.892,13.9333,2019-06-12 04:00:00,142263
122523900.0,14.1561,14.0253,14.2607,14.3267,13.834,2019-06-13 04:00:00,74417
111477030.0,14.2472,14.0833,14.328,14.4433,14.0267,2019-06-14 04:00:00,72349
179829045.0,14.8848,14.3653,15.002,15.1333,14.2847,2019-06-17 04:00:00,114456
190736820.0,15.2634,15.248,14.9827,15.6493,14.8373,2019-06-18 04:00:00,132940
98627025.0,15.0312,15.0073,15.0953,15.1847,14.7373,2019-06-19 04:00:00,66891
177951930.0,14.7349,14.8667,14.6413,15.1267,14.4233,2019-06-20 04:00:00,117871
123031170.0,14.6428,14.4147,14.7907,14.812,14.3667,2019-06-21 04:00:00,74901
86261565.0,14.8987,14.8827,14.9093,15.0573,14.7347,2019-06-24 04:00:00,59144
92506065.0,14.7538,14.9593,14.6507,15.0227,14.6327,2019-06-25 04:00:00,56477
127608120.0,14.8135,14.6873,14.618,15.1487,14.54,2019-06-26 04:00:00,85126
95095650.0,14.6911,14.63,14.856,14.86,14.49,2019-06-27 04:00:00,61253
102770760.0,14.8965,14.7327,14.8973,15.0113,14.72,2019-06-28 04:00:00,65542
123569460.0,15.2762,15.3473,15.1447,15.54,15.0853,2019-07-01 04:00:00,81245
138885405.0,15.2114,15.2593,14.97,15.2767,14.8147,2019-07-02 04:00:00,98566
213017220.0,15.8417,15.9593,15.66,16.1047,15.634,2019-07-03 04:00:00,138210
105986070.0,15.5648,15.638,15.54,15.6967,15.3867,2019-07-05 04:00:00,67956
88208130.0,15.3722,15.416,15.356,15.4833,15.244,2019-07-08 04:00:00,55631
92841525.0,15.2861,15.2647,15.3373,15.4,15.152,2019-07-09 04:00:00,57304
137186040.0,15.7417,15.61,15.928,15.9293,15.5427,2019-07-10 04:00:00,91107
112716450.0,15.9123,15.876,15.9067,16.1,15.72,2019-07-11 04:00:00,72792
138007815.0,16.2081,15.9833,16.3387,16.3587,15.9807,2019-07-12 04:00:00,84592
165001380.0,16.5933,16.5333,16.9,16.9613,16.324,2019-07-15 04:00:00,106556
